year,state,congressional_district,party,candidatevotes,totalvotes,state_district
1984,Wisconsin,5,DEMOCRAT,175243,178819,wisconsin_5
1984,Wisconsin,6,REPUBLICAN,170271,224546,wisconsin_6
1984,Wisconsin,7,DEMOCRAT,146131,238652,wisconsin_7
1984,Wisconsin,8,REPUBLICAN,161005,237107,wisconsin_8
1984,Wisconsin,9,REPUBLICAN,180247,245716,wisconsin_9
1984,Wyoming,0,REPUBLICAN,138234,187904,wyoming_0
1986,Alabama,1,REPUBLICAN,96469,96469,alabama_1
1986,Alabama,2,REPUBLICAN,115302,172870,alabama_2
1986,Alabama,3,DEMOCRAT,115127,142896,alabama_3
1986,Alabama,4,DEMOCRAT,132881,171469,alabama_4
1986,Alabama,5,DEMOCRAT,125406,158934,alabama_5
1986,Alabama,6,DEMOCRAT,139608,191976,alabama_6
1986,Alabama,7,DEMOCRAT,108126,180903,alabama_7
1986,Alaska,0,REPUBLICAN,101799,180277,alaska_0
1986,Arizona,1,REPUBLICAN,127370,178533,arizona_1
1986,Arizona,2,DEMOCRAT,77239,105407,arizona_2
1986,Arizona,3,REPUBLICAN,146462,146462,arizona_3
1986,Arizona,4,REPUBLICAN,121939,188833,arizona_4
1986,Arizona,5,REPUBLICAN,119647,184495,arizona_5
1986,Arkansas,1,DEMOCRAT,105782,164719,arkansas_1
1986,Arkansas,2,DEMOCRAT,128822,170146,arkansas_2
1986,Arkansas,3,REPUBLICAN,145127,181856,arkansas_3
1986,Arkansas,4,DEMOCRAT,115339,148924,arkansas_4
1986,California,1,DEMOCRAT,138174,204759,california_1
1986,California,2,REPUBLICAN,109758,188414,california_2
1986,California,3,DEMOCRAT,158709,208974,california_3
1986,California,4,DEMOCRAT,128364,182960,california_4
1986,California,5,DEMOCRAT,122688,163214,california_5
1986,California,6,DEMOCRAT,142946,193552,california_6
1986,California,7,DEMOCRAT,124174,186553,california_7
1986,California,8,DEMOCRAT,121790,202935,california_8
1986,California,9,DEMOCRAT,113490,208409,california_9
1986,California,10,DEMOCRAT,84240,119564,california_10
1986,California,11,DEMOCRAT,112380,151695,california_11
1986,California,12,REPUBLICAN,111252,187043,california_12
1986,California,13,DEMOCRAT,107696,154450,california_13
1986,California,14,REPUBLICAN,146906,205161,california_14
1986,California,15,DEMOCRAT,93600,131775,california_15
1986,California,16,DEMOCRAT,128151,163498,california_16
1986,California,17,REPUBLICAN,88787,147469,california_17
1986,California,18,DEMOCRAT,101480,142387,california_18
1986,California,19,REPUBLICAN,122578,124919,california_19
1986,California,20,REPUBLICAN,129989,179016,california_20
1986,California,21,REPUBLICAN,132090,193091,california_21
1986,California,22,REPUBLICAN,141096,191176,california_22
1986,California,23,DEMOCRAT,121468,184754,california_23
1986,California,24,DEMOCRAT,103914,118173,california_24
1986,California,25,DEMOCRAT,62692,82413,california_25
1986,California,26,DEMOCRAT,98091,150753,california_26
1986,California,27,DEMOCRAT,110403,173320,california_27
1986,California,28,DEMOCRAT,92635,121330,california_28
1986,California,29,DEMOCRAT,78132,92415,california_29
1986,California,30,DEMOCRAT,59369,94985,california_30
1986,California,31,DEMOCRAT,77126,109781,california_31
1986,California,32,DEMOCRAT,90739,132541,california_32
1986,California,33,REPUBLICAN,118541,165353,california_33
1986,California,34,DEMOCRAT,66404,110063,california_34
1986,California,35,REPUBLICAN,127235,165557,california_35
1986,California,36,DEMOCRAT,78118,136778,california_36
1986,California,37,REPUBLICAN,122416,192224,california_37
1986,California,38,REPUBLICAN,66032,119464,california_38
1986,California,39,REPUBLICAN,131603,176732,california_39
1986,California,40,REPUBLICAN,119829,200518,california_40
1986,California,41,REPUBLICAN,133566,196923,california_41
1986,California,42,REPUBLICAN,140364,192711,california_42
1986,California,43,REPUBLICAN,137341,187789,california_43
1986,California,44,DEMOCRAT,70557,109836,california_44
1986,California,45,REPUBLICAN,118900,154675,california_45
1986,Colorado,1,DEMOCRAT,106113,155208,colorado_1
1986,Colorado,2,DEMOCRAT,91223,177255,colorado_2
1986,Colorado,3,DEMOCRAT,95353,183861,colorado_3
1986,Colorado,4,REPUBLICAN,117089,167761,colorado_4
1986,Colorado,5,REPUBLICAN,121153,173641,colorado_5
1986,Colorado,6,REPUBLICAN,104359,160531,colorado_6
1986,Connecticut,1,DEMOCRAT,128930,173787,connecticut_1
1986,Connecticut,2,DEMOCRAT,109229,162098,connecticut_2
1986,Connecticut,3,DEMOCRAT,114276,164087,connecticut_3
1986,Connecticut,4,REPUBLICAN,77212,144211,connecticut_4
1986,Connecticut,5,REPUBLICAN,98664,162035,connecticut_5
1986,Connecticut,6,REPUBLICAN,111304,173437,connecticut_6
1986,Delaware,0,DEMOCRAT,106351,160757,delaware_0
1986,Florida,1,DEMOCRAT,97532,152991,florida_1
1986,Florida,2,DEMOCRAT,110141,110766,florida_2
1986,Florida,6,DEMOCRAT,143598,204667,florida_6
1986,Florida,9,REPUBLICAN,166540,235118,florida_9
1986,Florida,10,REPUBLICAN,122395,171966,florida_10
1986,Florida,11,DEMOCRAT,149109,205061,florida_11
1986,Florida,12,REPUBLICAN,150244,151180,florida_12
1986,Florida,13,REPUBLICAN,187846,250555,florida_13
1986,Florida,14,DEMOCRAT,171976,233165,florida_14
1986,Florida,16,DEMOCRAT,121219,174028,florida_16
1986,Florida,18,DEMOCRAT,80062,108876,florida_18
1986,Florida,19,DEMOCRAT,99215,143678,florida_19
1986,Georgia,1,DEMOCRAT,69440,69442,georgia_1
1986,Georgia,2,DEMOCRAT,72482,72490,georgia_2
1986,Georgia,3,DEMOCRAT,75850,76062,georgia_3
1986,Georgia,4,REPUBLICAN,86366,162266,georgia_4
1986,Georgia,5,DEMOCRAT,93229,123800,georgia_5
1986,Georgia,6,REPUBLICAN,75583,126941,georgia_6
1986,Georgia,7,DEMOCRAT,88636,133534,georgia_7
1986,Georgia,8,DEMOCRAT,82254,95206,georgia_8
1986,Georgia,9,DEMOCRAT,84303,84320,georgia_9
1986,Georgia,10,DEMOCRAT,79548,118267,georgia_10
1986,Hawaii,1,REPUBLICAN,99683,168377,hawaii_1
1986,Hawaii,2,DEMOCRAT,123830,162819,hawaii_2
1986,Idaho,1,REPUBLICAN,120553,185124,idaho_1
1986,Idaho,2,DEMOCRAT,103035,189563,idaho_2
1986,Illinois,1,DEMOCRAT,122376,126948,illinois_1
1986,Illinois,2,DEMOCRAT,99268,118417,illinois_2
1986,Illinois,3,DEMOCRAT,102949,155567,illinois_3
1986,Illinois,4,REPUBLICAN,61583,119356,illinois_4
1986,Illinois,5,DEMOCRAT,82466,117204,illinois_5
1986,Illinois,6,REPUBLICAN,98196,130260,illinois_6
1986,Illinois,7,DEMOCRAT,90761,113164,illinois_7
1986,Illinois,8,DEMOCRAT,82873,105256,illinois_8
1986,Illinois,9,DEMOCRAT,92738,129453,illinois_9
1986,Illinois,10,REPUBLICAN,87530,116520,illinois_10
1986,Illinois,11,DEMOCRAT,106970,151311,illinois_11
1986,Illinois,12,REPUBLICAN,89044,114580,illinois_12
1986,Illinois,13,REPUBLICAN,107227,146101,illinois_13
1986,Illinois,14,REPUBLICAN,77288,147581,illinois_14
1986,Illinois,15,REPUBLICAN,115284,115284,illinois_15
1986,Illinois,16,REPUBLICAN,92982,139069,illinois_16
1986,Illinois,17,DEMOCRAT,85442,153543,illinois_17
1986,Illinois,18,REPUBLICAN,94308,150639,illinois_18
1986,Illinois,19,DEMOCRAT,111105,167291,illinois_19
1986,Illinois,20,DEMOCRAT,126556,185847,illinois_20
1986,Illinois,21,DEMOCRAT,65722,130501,illinois_21
1986,Illinois,22,DEMOCRAT,97585,183318,illinois_22
1986,Indiana,1,DEMOCRAT,86983,118441,indiana_1
1986,Indiana,2,DEMOCRAT,102456,165625,indiana_2
1986,Indiana,3,REPUBLICAN,75979,152509,indiana_3
1986,Indiana,4,REPUBLICAN,99865,143572,indiana_4
1986,Indiana,5,DEMOCRAT,80772,157006,indiana_5
1986,Indiana,6,REPUBLICAN,118363,173165,indiana_6
1986,Indiana,7,REPUBLICAN,104965,157163,indiana_7
1986,Indiana,8,DEMOCRAT,106662,201157,indiana_8
1986,Indiana,9,DEMOCRAT,120586,167703,indiana_9
1986,Indiana,10,DEMOCRAT,68817,119166,indiana_10
1986,Iowa,1,REPUBLICAN,86834,130825,iowa_1
1986,Iowa,2,REPUBLICAN,88708,144630,iowa_2
1986,Iowa,3,DEMOCRAT,83504,152920,iowa_3
1986,Iowa,4,DEMOCRAT,107271,156952,iowa_4
1986,Iowa,5,REPUBLICAN,85025,143589,iowa_5
1986,Iowa,6,REPUBLICAN,81861,160679,iowa_6
1986,Kansas,1,REPUBLICAN,141297,184656,kansas_1
1986,Kansas,2,DEMOCRAT,110737,156766,kansas_2
1986,Kansas,3,REPUBLICAN,109266,109266,kansas_3
1986,Kansas,4,DEMOCRAT,111164,172342,kansas_4
1986,Kansas,5,REPUBLICAN,116800,164340,kansas_5
1986,Kentucky,1,DEMOCRAT,64315,64332,kentucky_1
1986,Kentucky,2,DEMOCRAT,57644,57652,kentucky_2
1986,Kentucky,3,DEMOCRAT,81943,112233,kentucky_3
1986,Kentucky,4,REPUBLICAN,67626,122763,kentucky_4
1986,Kentucky,5,REPUBLICAN,56760,56764,kentucky_5
1986,Kentucky,6,REPUBLICAN,75906,102224,kentucky_6
1986,Kentucky,7,DEMOCRAT,90619,113828,kentucky_7
1986,Louisiana,7,DEMOCRAT,109205,191498,louisiana_7
1986,Louisiana,8,REPUBLICAN,102276,199140,louisiana_8
1986,Maine,1,DEMOCRAT,121848,229233,maine_1
1986,Maine,2,REPUBLICAN,148770,192397,maine_2
1986,Maryland,1,DEMOCRAT,88113,131877,maryland_1
1986,Maryland,2,REPUBLICAN,96745,164946,maryland_2
1986,Maryland,3,DEMOCRAT,100161,126613,maryland_3
1986,Maryland,4,DEMOCRAT,65071,129714,maryland_4
1986,Maryland,5,DEMOCRAT,82098,100200,maryland_5
1986,Maryland,6,DEMOCRAT,102975,142575,maryland_6
1986,Maryland,7,DEMOCRAT,79226,91398,maryland_7
1986,Maryland,8,REPUBLICAN,92917,175742,maryland_8
1986,Massachusetts,1,REPUBLICAN,113653,151960,massachusetts_1
1986,Massachusetts,2,DEMOCRAT,91033,147005,massachusetts_2
1986,Massachusetts,3,DEMOCRAT,120222,160202,massachusetts_3
1986,Massachusetts,4,DEMOCRAT,134387,166835,massachusetts_4
1986,Massachusetts,5,DEMOCRAT,113690,156886,massachusetts_5
1986,Massachusetts,6,DEMOCRAT,131051,173704,massachusetts_6
1986,Massachusetts,7,DEMOCRAT,124183,173160,massachusetts_7
1986,Massachusetts,8,DEMOCRAT,104651,154984,massachusetts_8
1986,Massachusetts,9,DEMOCRAT,110026,149271,massachusetts_9
1986,Massachusetts,10,DEMOCRAT,121578,194076,massachusetts_10
1986,Massachusetts,11,DEMOCRAT,114926,149193,massachusetts_11
1986,Michigan,1,DEMOCRAT,94307,105784,michigan_1
1986,Michigan,2,REPUBLICAN,79567,134778,michigan_2
1986,Michigan,3,DEMOCRAT,78720,130400,michigan_3
1986,Michigan,4,REPUBLICAN,70331,113633,michigan_4
1986,Michigan,5,REPUBLICAN,100577,141186,michigan_5
1986,Michigan,6,DEMOCRAT,74927,132217,michigan_6
1986,Michigan,7,DEMOCRAT,101225,127172,michigan_7
1986,Michigan,8,DEMOCRAT,97406,134101,michigan_8
1986,Michigan,9,REPUBLICAN,89991,139693,michigan_9
1986,Michigan,10,REPUBLICAN,78475,153424,michigan_10
1986,Michigan,11,REPUBLICAN,91575,145404,michigan_11
1986,Michigan,12,DEMOCRAT,87643,132089,michigan_12
1986,Michigan,13,DEMOCRAT,76435,89746,michigan_13
1986,Michigan,14,DEMOCRAT,92328,126667,michigan_14
1986,Michigan,15,DEMOCRAT,77950,103612,michigan_15
1986,Michigan,16,DEMOCRAT,101659,130636,michigan_16
1986,Michigan,17,DEMOCRAT,105031,137390,michigan_17
1986,Michigan,18,REPUBLICAN,110099,149244,michigan_18
1986,Minnesota,1,DEMOCRAT,125115,172877,minnesota_1
1986,Minnesota,2,REPUBLICAN,100249,194315,minnesota_2
