,year,state,congressional_district,party,candidatevotes,totalvotes,state_district
1474,1982,Maryland,2,DEMOCRAT,83318,158380,maryland_2
1475,1982,Maryland,3,DEMOCRAT,110042,148301,maryland_3
1476,1982,Maryland,4,REPUBLICAN,75617,123564,maryland_4
1477,1982,Maryland,5,DEMOCRAT,83937,105470,maryland_5
1478,1982,Maryland,6,DEMOCRAT,102596,137917,maryland_6
1479,1982,Maryland,7,DEMOCRAT,103496,117699,maryland_7
1480,1982,Maryland,8,DEMOCRAT,121761,170671,maryland_8
1481,1982,Massachusetts,1,REPUBLICAN,145417,146197,massachusetts_1
1482,1982,Massachusetts,2,DEMOCRAT,118215,162773,massachusetts_2
1483,1982,Massachusetts,3,DEMOCRAT,142611,142740,massachusetts_3
1484,1982,Massachusetts,4,DEMOCRAT,121802,204615,massachusetts_4
1485,1982,Massachusetts,5,DEMOCRAT,140177,165598,massachusetts_5
1486,1982,Massachusetts,6,DEMOCRAT,117723,203584,massachusetts_6
1487,1982,Massachusetts,7,DEMOCRAT,151305,194369,massachusetts_7
1488,1982,Massachusetts,8,DEMOCRAT,123296,164672,massachusetts_8
1489,1982,Massachusetts,9,DEMOCRAT,102665,160225,massachusetts_9
1490,1982,Massachusetts,10,DEMOCRAT,138418,201436,massachusetts_10
1491,1982,Massachusetts,11,DEMOCRAT,144132,144157,massachusetts_11
1492,1982,Michigan,1,DEMOCRAT,125517,129850,michigan_1
1493,1982,Michigan,2,REPUBLICAN,106960,163414,michigan_2
1494,1982,Michigan,3,DEMOCRAT,96842,171961,michigan_3
1495,1982,Michigan,4,REPUBLICAN,87489,146605,michigan_4
1496,1982,Michigan,5,REPUBLICAN,98650,185881,michigan_5
1497,1982,Michigan,6,DEMOCRAT,84778,164987,michigan_6
1498,1982,Michigan,7,DEMOCRAT,118538,157254,michigan_7
1499,1982,Michigan,8,DEMOCRAT,113515,124737,michigan_8
1500,1982,Michigan,9,REPUBLICAN,112504,173439,michigan_9
1501,1982,Michigan,10,DEMOCRAT,102048,169687,michigan_10
1502,1982,Michigan,11,REPUBLICAN,106039,175222,michigan_11
1503,1982,Michigan,12,DEMOCRAT,103851,157664,michigan_12
1504,1982,Michigan,13,DEMOCRAT,108351,123195,michigan_13
1505,1982,Michigan,14,DEMOCRAT,116421,122613,michigan_14
1506,1982,Michigan,15,DEMOCRAT,94950,130409,michigan_15
1507,1982,Michigan,16,DEMOCRAT,114006,154756,michigan_16
1508,1982,Michigan,17,DEMOCRAT,116901,175480,michigan_17
1509,1982,Michigan,18,REPUBLICAN,132902,181262,michigan_18
1510,1982,Minnesota,1,DEMOCRAT,109257,213520,minnesota_1
1511,1982,Minnesota,2,REPUBLICAN,123508,226751,minnesota_2
1512,1982,Minnesota,3,REPUBLICAN,166891,231311,minnesota_3
1513,1982,Minnesota,4,DEMOCRAT,153494,209742,minnesota_4
1514,1982,Minnesota,5,DEMOCRAT,136634,208452,minnesota_5
1515,1982,Minnesota,6,DEMOCRAT,109246,214980,minnesota_6
1516,1982,Minnesota,7,REPUBLICAN,108254,215316,minnesota_7
1517,1982,Minnesota,8,DEMOCRAT,176392,229859,minnesota_8
1518,1982,Mississippi,1,DEMOCRAT,79726,112476,mississippi_1
1519,1982,Mississippi,2,REPUBLICAN,74450,147873,mississippi_2
1520,1982,Mississippi,3,DEMOCRAT,114530,123049,mississippi_3
1521,1982,Mississippi,4,DEMOCRAT,79977,152216,mississippi_4
1522,1982,Mississippi,5,REPUBLICAN,82884,105518,mississippi_5
1523,1982,Missouri,1,DEMOCRAT,102656,155255,missouri_1
1524,1982,Missouri,2,DEMOCRAT,100770,178203,missouri_2
1525,1982,Missouri,3,DEMOCRAT,131566,168954,missouri_3
1526,1982,Missouri,4,DEMOCRAT,96388,175953,missouri_4
1527,1982,Missouri,5,DEMOCRAT,96059,165989,missouri_5
1528,1982,Missouri,6,REPUBLICAN,97993,177046,missouri_6
1529,1982,Missouri,7,REPUBLICAN,91391,180940,missouri_7
1530,1982,Missouri,8,REPUBLICAN,86493,162906,missouri_8
1531,1982,Missouri,9,DEMOCRAT,99228,163170,missouri_9
1532,1982,Montana,1,DEMOCRAT,100087,167602,montana_1
1533,1982,Montana,2,REPUBLICAN,79968,148937,montana_2
1534,1982,Nebraska,1,REPUBLICAN,137675,183368,nebraska_1
1535,1982,Nebraska,2,REPUBLICAN,92639,163349,nebraska_2
1536,1982,Nebraska,3,REPUBLICAN,171853,172364,nebraska_3
1537,1982,Nevada,1,DEMOCRAT,61901,107576,nevada_1
1538,1982,Nevada,2,REPUBLICAN,70188,126496,nevada_2
1539,1982,New Hampshire,1,DEMOCRAT,76281,138911,new hampshire_1
1540,1982,New Hampshire,2,REPUBLICAN,92098,130007,new hampshire_2
1541,1982,New Jersey,1,DEMOCRAT,110570,150891,new jersey_1
1542,1982,New Jersey,2,DEMOCRAT,102826,151128,new jersey_2
1543,1982,New Jersey,3,DEMOCRAT,104055,166996,new jersey_3
1544,1982,New Jersey,4,REPUBLICAN,85660,162595,new jersey_4
1545,1982,New Jersey,5,REPUBLICAN,104695,160358,new jersey_5
1546,1982,New Jersey,6,DEMOCRAT,100419,147434,new jersey_6
1547,1982,New Jersey,7,REPUBLICAN,91837,164109,new jersey_7
1548,1982,New Jersey,8,DEMOCRAT,89980,127297,new jersey_8
1549,1982,New Jersey,9,DEMOCRAT,99090,186879,new jersey_9
1550,1982,New Jersey,10,DEMOCRAT,76684,92852,new jersey_10
1551,1982,New Jersey,11,DEMOCRAT,105607,164237,new jersey_11
1552,1982,New Jersey,12,REPUBLICAN,117793,176452,new jersey_12
1553,1982,New Jersey,13,REPUBLICAN,100061,168256,new jersey_13
1554,1982,New Jersey,14,DEMOCRAT,94021,126606,new jersey_14
1555,1982,New Mexico,1,REPUBLICAN,74459,141993,new mexico_1
1556,1982,New Mexico,2,REPUBLICAN,71021,121620,new mexico_2
1557,1982,New Mexico,3,DEMOCRAT,84669,131293,new mexico_3
1558,1982,New York,1,REPUBLICAN,72978,138021,new york_1
1559,1982,New York,2,DEMOCRAT,78582,126712,new york_2
1560,1982,New York,3,DEMOCRAT,93846,181133,new york_3
1561,1982,New York,4,REPUBLICAN,90041,174348,new york_4
1562,1982,New York,5,REPUBLICAN,88033,172888,new york_5
1563,1982,New York,6,DEMOCRAT,76233,99557,new york_6
1564,1982,New York,7,DEMOCRAT,79741,108845,new york_7
1565,1982,New York,8,DEMOCRAT,87042,102571,new york_8
1566,1982,New York,9,DEMOCRAT,75286,102820,new york_9
1567,1982,New York,10,DEMOCRAT,85782,113451,new york_10
1568,1982,New York,11,DEMOCRAT,39357,47010,new york_11
1569,1982,New York,12,DEMOCRAT,42401,49259,new york_12
1570,1982,New York,13,DEMOCRAT,65390,85130,new york_13
1571,1982,New York,14,REPUBLICAN,52601,120630,new york_14
1572,1982,New York,15,REPUBLICAN,62273,123698,new york_15
1573,1982,New York,16,DEMOCRAT,58134,78605,new york_16
1574,1982,New York,17,DEMOCRAT,97384,133100,new york_17
1575,1982,New York,18,DEMOCRAT,50687,57664,new york_18
1576,1982,New York,19,DEMOCRAT,77984,126825,new york_19
1577,1982,New York,20,DEMOCRAT,98425,174228,new york_20
1578,1982,New York,21,REPUBLICAN,103006,156124,new york_21
1579,1982,New York,22,REPUBLICAN,92266,174286,new york_22
1580,1982,New York,23,DEMOCRAT,164427,216083,new york_23
1581,1982,New York,24,REPUBLICAN,126101,189737,new york_24
1582,1982,New York,25,REPUBLICAN,93071,166827,new york_25
1583,1982,New York,26,REPUBLICAN,101812,152170,new york_26
1584,1982,New York,27,REPUBLICAN,95290,179186,new york_27
1585,1982,New York,28,DEMOCRAT,97068,178659,new york_28
1586,1982,New York,29,REPUBLICAN,104412,157245,new york_29
1587,1982,New York,30,REPUBLICAN,119105,174620,new york_30
1588,1982,New York,31,REPUBLICAN,121266,177305,new york_31
1589,1982,New York,32,DEMOCRAT,112189,127383,new york_32
1590,1982,New York,33,DEMOCRAT,121754,149977,new york_33
1591,1982,New York,34,DEMOCRAT,99502,165280,new york_34
1592,1982,North Carolina,1,DEMOCRAT,79954,98342,north carolina_1
1593,1982,North Carolina,2,DEMOCRAT,59617,111326,north carolina_2
1594,1982,North Carolina,3,DEMOCRAT,68936,108473,north carolina_3
1595,1982,North Carolina,4,DEMOCRAT,70369,137044,north carolina_4
1596,1982,North Carolina,5,DEMOCRAT,87819,145707,north carolina_5
1597,1982,North Carolina,6,DEMOCRAT,68696,127619,north carolina_6
1598,1982,North Carolina,7,DEMOCRAT,68529,96534,north carolina_7
1599,1982,North Carolina,8,DEMOCRAT,71691,124938,north carolina_8
1600,1982,North Carolina,9,REPUBLICAN,64297,112786,north carolina_9
1601,1982,North Carolina,10,REPUBLICAN,80904,87264,north carolina_10
1602,1982,North Carolina,11,DEMOCRAT,85410,171047,north carolina_11
1603,1982,North Dakota,0,DEMOCRAT,186534,260499,north dakota_0
1604,1982,Ohio,1,DEMOCRAT,99143,156187,ohio_1
1605,1982,Ohio,2,REPUBLICAN,97434,155378,ohio_2
1606,1982,Ohio,3,DEMOCRAT,119926,136754,ohio_3
1607,1982,Ohio,4,REPUBLICAN,105087,162651,ohio_4
1608,1982,Ohio,5,REPUBLICAN,86450,156570,ohio_5
1609,1982,Ohio,6,REPUBLICAN,92135,155570,ohio_6
1610,1982,Ohio,7,REPUBLICAN,87842,156146,ohio_7
1611,1982,Ohio,8,REPUBLICAN,98527,148404,ohio_8
1612,1982,Ohio,9,DEMOCRAT,95162,164217,ohio_9
1613,1982,Ohio,10,REPUBLICAN,100044,158027,ohio_10
1614,1982,Ohio,11,DEMOCRAT,93302,153242,ohio_11
1615,1982,Ohio,12,REPUBLICAN,88335,175027,ohio_12
1616,1982,Ohio,13,DEMOCRAT,92296,150725,ohio_13
1617,1982,Ohio,14,DEMOCRAT,115629,164050,ohio_14
1618,1982,Ohio,15,REPUBLICAN,104678,157887,ohio_15
1619,1982,Ohio,16,REPUBLICAN,110485,167871,ohio_16
1620,1982,Ohio,17,REPUBLICAN,98476,178851,ohio_17
1621,1982,Ohio,18,DEMOCRAT,128665,128665,ohio_18
1622,1982,Ohio,19,DEMOCRAT,111760,189942,ohio_19
1623,1982,Ohio,20,DEMOCRAT,133603,156052,ohio_20
1624,1982,Ohio,21,DEMOCRAT,132544,153876,ohio_21
1625,1982,Oklahoma,1,DEMOCRAT,76379,141083,oklahoma_1
1626,1982,Oklahoma,2,DEMOCRAT,111895,154193,oklahoma_2
1627,1982,Oklahoma,3,DEMOCRAT,121670,148005,oklahoma_3
1628,1982,Oklahoma,4,DEMOCRAT,84205,129504,oklahoma_4
1629,1982,Oklahoma,5,REPUBLICAN,98979,147209,oklahoma_5
1630,1982,Oklahoma,6,DEMOCRAT,102811,136330,oklahoma_6
1631,1982,Oregon,1,DEMOCRAT,118638,220378,oregon_1
1632,1982,Oregon,2,REPUBLICAN,106912,192427,oregon_2
1633,1982,Oregon,3,DEMOCRAT,159416,203662,oregon_3
1634,1982,Oregon,4,DEMOCRAT,115448,195524,oregon_4
1635,1982,Oregon,5,REPUBLICAN,103906,202901,oregon_5
1636,1982,Pennsylvania,1,DEMOCRAT,103626,143416,pennsylvania_1
1637,1982,Pennsylvania,2,DEMOCRAT,120744,158675,pennsylvania_2
1638,1982,Pennsylvania,3,DEMOCRAT,97161,193954,pennsylvania_3
1639,1982,Pennsylvania,4,DEMOCRAT,100481,167102,pennsylvania_4
1640,1982,Pennsylvania,5,REPUBLICAN,90648,134818,pennsylvania_5
1641,1982,Pennsylvania,6,DEMOCRAT,108230,150385,pennsylvania_6
1642,1982,Pennsylvania,7,DEMOCRAT,105775,190798,pennsylvania_7
1643,1982,Pennsylvania,8,DEMOCRAT,83242,165535,pennsylvania_8
1644,1982,Pennsylvania,9,REPUBLICAN,92322,141905,pennsylvania_9
1645,1982,Pennsylvania,10,REPUBLICAN,103617,153485,pennsylvania_10
1646,1982,Pennsylvania,11,DEMOCRAT,90371,168856,pennsylvania_11
1647,1982,Pennsylvania,12,DEMOCRAT,96369,157640,pennsylvania_12
1648,1982,Pennsylvania,13,REPUBLICAN,109198,169824,pennsylvania_13
1649,1982,Pennsylvania,14,DEMOCRAT,120980,161577,pennsylvania_14
1650,1982,Pennsylvania,15,REPUBLICAN,79455,137457,pennsylvania_15
1651,1982,Pennsylvania,16,REPUBLICAN,93034,130398,pennsylvania_16
1652,1982,Pennsylvania,17,REPUBLICAN,84291,146265,pennsylvania_17
1653,1982,Pennsylvania,18,DEMOCRAT,101807,187683,pennsylvania_18
1654,1982,Pennsylvania,19,REPUBLICAN,101163,142950,pennsylvania_19
1655,1982,Pennsylvania,20,DEMOCRAT,127281,167428,pennsylvania_20
1656,1982,Pennsylvania,21,REPUBLICAN,80180,159631,pennsylvania_21
1657,1982,Pennsylvania,22,DEMOCRAT,123716,157215,pennsylvania_22
1658,1982,Pennsylvania,23,REPUBLICAN,92424,141721,pennsylvania_23
1659,1982,Rhode Island,1,DEMOCRAT,97254,160131,rhode island_1
1660,1982,Rhode Island,2,REPUBLICAN,96282,173051,rhode island_2
1661,1982,South Carolina,1,REPUBLICAN,63945,117832,south carolina_1
1662,1982,South Carolina,2,REPUBLICAN,71569,122318,south carolina_2
1663,1982,South Carolina,3,DEMOCRAT,77125,85339,south carolina_3
1664,1982,South Carolina,4,REPUBLICAN,69802,110196,south carolina_4
1665,1982,South Carolina,5,DEMOCRAT,69345,102536,south carolina_5
1666,1982,South Carolina,6,DEMOCRAT,62582,119235,south carolina_6
1667,1982,South Dakota,0,DEMOCRAT,142122,275652,south dakota_0
1668,1982,Tennessee,1,REPUBLICAN,89497,120858,tennessee_1
1669,1982,Tennessee,2,REPUBLICAN,109045,109057,tennessee_2
1670,1982,Tennessee,3,DEMOCRAT,84967,137493,tennessee_3
1671,1982,Tennessee,4,DEMOCRAT,93453,141322,tennessee_4
1672,1982,Tennessee,5,DEMOCRAT,109282,136349,tennessee_5
1673,1982,Tennessee,6,DEMOCRAT,104094,104105,tennessee_6
1674,1982,Tennessee,7,REPUBLICAN,73835,146197,tennessee_7
1675,1982,Tennessee,8,DEMOCRAT,93945,125472,tennessee_8
1676,1982,Tennessee,9,DEMOCRAT,112143,154830,tennessee_9
1677,1982,Texas,1,DEMOCRAT,100685,103283,texas_1
1678,1982,Texas,2,DEMOCRAT,91762,97346,texas_2
1679,1982,Texas,3,REPUBLICAN,99852,129528,texas_3
1680,1982,Texas,4,DEMOCRAT,94134,127496,texas_4
1681,1982,Texas,5,DEMOCRAT,52214,80530,texas_5
1682,1982,Texas,6,DEMOCRAT,91546,96834,texas_6
1683,1982,Texas,7,REPUBLICAN,108718,127922,texas_7
1684,1982,Texas,8,REPUBLICAN,50630,89218,texas_8
1685,1982,Texas,9,DEMOCRAT,78965,116897,texas_9
1686,1982,Texas,10,DEMOCRAT,121030,134276,texas_10
1687,1982,Texas,11,DEMOCRAT,83236,86395,texas_11
1688,1982,Texas,12,DEMOCRAT,78913,114535,texas_12
1689,1982,Texas,13,DEMOCRAT,86376,135820,texas_13
1690,1982,Texas,14,DEMOCRAT,76851,126712,texas_14
1691,1982,Texas,15,DEMOCRAT,76544,80002,texas_15
1692,1982,Texas,16,DEMOCRAT,44024,81671,texas_16
1693,1982,Texas,17,DEMOCRAT,109359,112630,texas_17
1694,1982,Texas,18,DEMOCRAT,68014,82335,texas_18
1695,1982,Texas,19,DEMOCRAT,89702,109970,texas_19
1696,1982,Texas,20,DEMOCRAT,68544,74924,texas_20
1697,1982,Texas,21,REPUBLICAN,106515,142872,texas_21
1698,1982,Texas,22,REPUBLICAN,66536,67479,texas_22
1699,1982,Texas,23,DEMOCRAT,51690,93528,texas_23
1700,1982,Texas,24,DEMOCRAT,63857,87653,texas_24
1701,1982,Texas,25,DEMOCRAT,63974,105914,texas_25
1702,1982,Texas,26,DEMOCRAT,69782,139220,texas_26
1703,1982,Texas,27,DEMOCRAT,66604,104044,texas_27
1704,1982,Utah,1,REPUBLICAN,111416,177422,utah_1
1705,1982,Utah,2,REPUBLICAN,92109,171090,utah_2
1706,1982,Utah,3,REPUBLICAN,108478,141139,utah_3
1707,1982,Vermont,0,REPUBLICAN,114191,164951,vermont_0
1708,1982,Virginia,1,REPUBLICAN,76926,142802,virginia_1
1709,1982,Virginia,2,REPUBLICAN,78108,78205,virginia_2
1710,1982,Virginia,3,REPUBLICAN,92928,156891,virginia_3
1711,1982,Virginia,4,DEMOCRAT,80695,148406,virginia_4
1712,1982,Virginia,5,DEMOCRAT,88293,88324,virginia_5
1713,1982,Virginia,6,DEMOCRAT,68192,137140,virginia_6
1714,1982,Virginia,7,REPUBLICAN,76752,128224,virginia_7
1715,1982,Virginia,8,REPUBLICAN,69620,140070,virginia_8
1716,1982,Virginia,9,DEMOCRAT,76227,151238,virginia_9
1717,1982,Virginia,10,REPUBLICAN,86506,164035,virginia_10
1718,1982,Washington,1,REPUBLICAN,123956,183400,washington_1
1719,1982,Washington,2,DEMOCRAT,101383,170005,washington_2
1720,1982,Washington,3,DEMOCRAT,97323,162058,washington_3
1721,1982,Washington,4,REPUBLICAN,112148,160668,washington_4
1722,1982,Washington,5,DEMOCRAT,109549,170365,washington_5
1723,1982,Washington,6,DEMOCRAT,89985,143898,washington_6
1724,1982,Washington,7,DEMOCRAT,126313,178072,washington_7
1725,1982,Washington,8,REPUBLICAN,79209,139033,washington_8
1726,1982,West Virginia,1,DEMOCRAT,79529,149598,west virginia_1
1727,1982,West Virginia,2,DEMOCRAT,87904,137317,west virginia_2
1728,1982,West Virginia,3,DEMOCRAT,84619,146250,west virginia_3
1729,1982,West Virginia,4,DEMOCRAT,91184,113238,west virginia_4
1730,1982,Wisconsin,1,DEMOCRAT,95055,155804,wisconsin_1
1731,1982,Wisconsin,2,DEMOCRAT,112677,186045,wisconsin_2
1732,1982,Wisconsin,3,REPUBLICAN,99304,175465,wisconsin_3
1733,1982,Wisconsin,4,DEMOCRAT,129557,137024,wisconsin_4
1734,1982,Wisconsin,5,DEMOCRAT,99713,156921,wisconsin_5
1735,1982,Wisconsin,6,REPUBLICAN,111348,171283,wisconsin_6
1736,1982,Wisconsin,7,DEMOCRAT,122124,179668,wisconsin_7
1737,1982,Wisconsin,8,REPUBLICAN,101379,177152,wisconsin_8
1738,1982,Wisconsin,9,REPUBLICAN,111503,111570,wisconsin_9
1739,1982,Wyoming,0,REPUBLICAN,113236,159277,wyoming_0
1740,1984,Alabama,1,REPUBLICAN,102479,200934,alabama_1
1741,1984,Alabama,2,REPUBLICAN,118153,195815,alabama_2
1742,1984,Alabama,3,DEMOCRAT,120357,125102,alabama_3
1743,1984,Alabama,4,DEMOCRAT,120106,120106,alabama_4
1744,1984,Alabama,5,DEMOCRAT,140542,146575,alabama_5
1745,1984,Alabama,6,DEMOCRAT,130973,219710,alabama_6
1746,1984,Alabama,7,DEMOCRAT,135834,140332,alabama_7
1747,1984,Alaska,0,REPUBLICAN,113582,206437,alaska_0
1748,1984,Arizona,1,REPUBLICAN,162418,208027,arizona_1
1749,1984,Arizona,2,DEMOCRAT,106332,121215,arizona_2
1750,1984,Arizona,3,REPUBLICAN,156686,218328,arizona_3
1751,1984,Arizona,4,REPUBLICAN,167558,167615,arizona_4
1752,1984,Arizona,5,REPUBLICAN,116075,227938,arizona_5
1753,1984,Arkansas,1,DEMOCRAT,121047,124528,arkansas_1
1754,1984,Arkansas,2,DEMOCRAT,103165,219079,arkansas_2
1755,1984,Arkansas,3,REPUBLICAN,1,1,arkansas_3
1756,1984,Arkansas,4,DEMOCRAT,117123,119639,arkansas_4
1757,1984,California,1,DEMOCRAT,157037,252223,california_1
1758,1984,California,2,REPUBLICAN,158679,228472,california_2
1759,1984,California,3,DEMOCRAT,131369,131369,california_3
1760,1984,California,4,DEMOCRAT,130109,211921,california_4
1761,1984,California,5,DEMOCRAT,139692,193204,california_5
1762,1984,California,6,DEMOCRAT,162511,239096,california_6
1763,1984,California,7,DEMOCRAT,158306,237291,california_7
1764,1984,California,8,DEMOCRAT,144316,239223,california_8
1765,1984,California,9,DEMOCRAT,136511,195308,california_9
1766,1984,California,10,DEMOCRAT,102469,164177,california_10
1767,1984,California,11,DEMOCRAT,147607,211115,california_11
1768,1984,California,12,REPUBLICAN,155795,252693,california_12
1769,1984,California,13,DEMOCRAT,139851,214353,california_13
1770,1984,California,14,REPUBLICAN,179238,244472,california_14
1771,1984,California,15,DEMOCRAT,109590,167406,california_15
1772,1984,California,16,DEMOCRAT,153377,216687,california_16
1773,1984,California,17,REPUBLICAN,128802,177690,california_17
1774,1984,California,18,DEMOCRAT,128186,190525,california_18
1775,1984,California,19,REPUBLICAN,153187,227626,california_19
1776,1984,California,20,REPUBLICAN,151732,214039,california_20
1777,1984,California,21,REPUBLICAN,173504,239968,california_21
1778,1984,California,22,REPUBLICAN,184981,217017,california_22
1779,1984,California,23,DEMOCRAT,140461,228134,california_23
1780,1984,California,24,DEMOCRAT,97340,153607,california_24
1781,1984,California,25,DEMOCRAT,74261,103599,california_25
1782,1984,California,26,DEMOCRAT,117080,186452,california_26
1783,1984,California,27,DEMOCRAT,116933,212781,california_27
1784,1984,California,28,DEMOCRAT,113076,149517,california_28
1785,1984,California,29,DEMOCRAT,108777,125558,california_29
1786,1984,California,30,DEMOCRAT,64378,124333,california_30
1787,1984,California,31,DEMOCRAT,100658,142349,california_31
1788,1984,California,32,DEMOCRAT,102961,169705,california_32
1789,1984,California,33,REPUBLICAN,147363,208619,california_33
1790,1984,California,34,DEMOCRAT,87060,145527,california_34
1791,1984,California,35,REPUBLICAN,176477,206467,california_35
1792,1984,California,36,DEMOCRAT,104438,184650,california_36
1793,1984,California,37,REPUBLICAN,149955,235863,california_37
1794,1984,California,38,REPUBLICAN,86545,162797,california_38
1795,1984,California,39,REPUBLICAN,175788,230677,california_39
1796,1984,California,40,REPUBLICAN,164257,254974,california_40
1797,1984,California,41,REPUBLICAN,161068,253846,california_41
1798,1984,California,42,REPUBLICAN,177783,243619,california_42
1799,1984,California,43,REPUBLICAN,165643,223517,california_43
1800,1984,California,44,DEMOCRAT,99378,142561,california_44
1801,1984,California,45,REPUBLICAN,149011,198307,california_45
1802,1984,Colorado,1,DEMOCRAT,126348,203873,colorado_1
1803,1984,Colorado,2,DEMOCRAT,118580,222859,colorado_2
1804,1984,Colorado,3,REPUBLICAN,122669,214974,colorado_3
1805,1984,Colorado,4,REPUBLICAN,146469,205930,colorado_4
1806,1984,Colorado,5,REPUBLICAN,163654,208242,colorado_5
1807,1984,Colorado,6,REPUBLICAN,171427,191760,colorado_6
1808,1984,Connecticut,1,DEMOCRAT,147748,239362,connecticut_1
1809,1984,Connecticut,2,DEMOCRAT,124110,228253,connecticut_2
1810,1984,Connecticut,3,DEMOCRAT,129230,245795,connecticut_3
1811,1984,Connecticut,4,REPUBLICAN,165644,235310,connecticut_4
1812,1984,Connecticut,5,REPUBLICAN,130700,240657,connecticut_5
1813,1984,Connecticut,6,REPUBLICAN,155422,242911,connecticut_6
1814,1984,Delaware,0,DEMOCRAT,142070,243014,delaware_0
1815,1984,Florida,1,DEMOCRAT,1,1,florida_1
1816,1984,Florida,2,DEMOCRAT,1,1,florida_2
1817,1984,Florida,3,DEMOCRAT,1,1,florida_3
1818,1984,Florida,4,DEMOCRAT,134694,207912,florida_4
1819,1984,Florida,5,REPUBLICAN,1,1,florida_5
1820,1984,Florida,6,DEMOCRAT,167409,168583,florida_6
1821,1984,Florida,7,DEMOCRAT,100430,170710,florida_7
1822,1984,Florida,8,REPUBLICAN,184553,229946,florida_8
1823,1984,Florida,9,REPUBLICAN,191343,243493,florida_9
1824,1984,Florida,10,REPUBLICAN,126206,203841,florida_10
1825,1984,Florida,11,DEMOCRAT,145764,240890,florida_11
1826,1984,Florida,12,REPUBLICAN,1,1,florida_12
1827,1984,Florida,13,REPUBLICAN,1,1,florida_13
1828,1984,Florida,14,DEMOCRAT,153935,277861,florida_14
1829,1984,Florida,15,REPUBLICAN,128097,194930,florida_15
1830,1984,Florida,16,DEMOCRAT,108410,192313,florida_16
1831,1984,Florida,17,DEMOCRAT,1,1,florida_17
1832,1984,Florida,18,DEMOCRAT,76404,126222,florida_18
1833,1984,Florida,19,DEMOCRAT,115631,179951,florida_19
1834,1984,Georgia,1,DEMOCRAT,126082,154563,georgia_1
1835,1984,Georgia,2,DEMOCRAT,110561,110566,georgia_2
1836,1984,Georgia,3,DEMOCRAT,111061,136473,georgia_3
1837,1984,Georgia,4,REPUBLICAN,120456,226835,georgia_4
1838,1984,Georgia,5,DEMOCRAT,151233,151250,georgia_5
1839,1984,Georgia,6,REPUBLICAN,116655,168717,georgia_6
1840,1984,Georgia,7,DEMOCRAT,106586,193020,georgia_7
1841,1984,Georgia,8,DEMOCRAT,100936,100940,georgia_8
1842,1984,Georgia,9,DEMOCRAT,109422,162165,georgia_9
1843,1984,Georgia,10,DEMOCRAT,116364,116374,georgia_10
1844,1984,Hawaii,1,DEMOCRAT,114884,138865,hawaii_1
1845,1984,Hawaii,2,DEMOCRAT,112377,136741,hawaii_2
1846,1984,Idaho,1,REPUBLICAN,139085,202676,idaho_1
1847,1984,Idaho,2,DEMOCRAT,101266,202399,idaho_2
1848,1984,Illinois,1,DEMOCRAT,177438,185534,illinois_1
1849,1984,Illinois,2,DEMOCRAT,155349,187215,illinois_2
1850,1984,Illinois,3,DEMOCRAT,143363,222582,illinois_3
1851,1984,Illinois,4,REPUBLICAN,121744,190291,illinois_4
1852,1984,Illinois,5,DEMOCRAT,106597,167708,illinois_5
1853,1984,Illinois,6,REPUBLICAN,157370,209562,illinois_6
